id,name,type,organ,ontology_id
UBERON:0002276,lamina of spiral limbus,AS,eye,UBERON:0002276
UBERON:0006761,corneo-scleral junction,AS,eye,UBERON:0006761
UBERON:0000482,basal lamina of epithelium,AS,eye,UBERON:0000482
ASCTB-TEMP:limbal-stem-cells,limbal stem cells,CT,eye,ASCTB-TEMP:limbal-stem-cells
UBERON:0003889,fallopian tube,AS,fallopian_tube,UBERON:0003889
ASCTB-TEMP:intramural-segment-of-fallopian-tube,intramural segment of Fallopian tube,AS,fallopian_tube,ASCTB-TEMP:intramural-segment-of-fallopian-tube
ASCTB-TEMP:fluid-of-fallopian-tube-intramural-segment,fluid of Fallopian tube intramural segment,AS,fallopian_tube,ASCTB-TEMP:fluid-of-fallopian-tube-intramural-segment
ASCTB-TEMP:lamina-propria-of-fallopian-tube-intramural-segment,lamina propria of Fallopian tube intramural segment,AS,fallopian_tube,ASCTB-TEMP:lamina-propria-of-fallopian-tube-intramural-segment
CL:0000057$$542,fibroblast,CT,fallopian_tube,CL:0000057
CL:0008019,mesenchymal cell,CT,fallopian_tube,CL:0008019
ASCTB-TEMP:fibroblast-mesenchymal-cell,fibroblast-mesenchymal cell,CT,fallopian_tube,ASCTB-TEMP:fibroblast-mesenchymal-cell
CL:0000235,macrophage,CT,fallopian_tube,CL:0000235
CL:0000625$$543,"CD8-positive, alpha-beta T cell",CT,fallopian_tube,CL:0000625
CL:0000623$$544,natural killer cell,CT,fallopian_tube,CL:0000623
CL:0000624,"CD4-positive, alpha-beta T cell",CT,fallopian_tube,CL:0000624
CL:0000453,Langerhans cell,CT,fallopian_tube,CL:0000453
CL:0000576$$545,monocyte,CT,fallopian_tube,CL:0000576
CL:0000451,dendritic cell,CT,fallopian_tube,CL:0000451
CL:0000097$$546,mast cell,CT,fallopian_tube,CL:0000097
CL:0000236$$547,B cell,CT,fallopian_tube,CL:0000236
CL:0000786$$548,plasma cell,CT,fallopian_tube,CL:0000786
CL:0000775$$549,neutrophil,CT,fallopian_tube,CL:0000775
ASCTB-TEMP:nerve-of-fallopian-tube-intramural-segment,nerve of Fallopian tube intramural segment,AS,fallopian_tube,ASCTB-TEMP:nerve-of-fallopian-tube-intramural-segment
ASCTB-TEMP:vasculature-of-fallopian-tube-intramural-segment,vasculature of Fallopian tube intramural segment,AS,fallopian_tube,ASCTB-TEMP:vasculature-of-fallopian-tube-intramural-segment
CL:0000115,endothelial cell,CT,fallopian_tube,CL:0000115
UBERON:0016632,isthmus of fallopian tube,AS,fallopian_tube,UBERON:0016632
ASCTB-TEMP:fluid-of-fallopian-tube-isthmus,fluid of Fallopian tube isthmus,AS,fallopian_tube,ASCTB-TEMP:fluid-of-fallopian-tube-isthmus
ASCTB-TEMP:lamina-propria-of-fallopian-tube-isthmus,lamina propria of Fallopian tube isthmus,AS,fallopian_tube,ASCTB-TEMP:lamina-propria-of-fallopian-tube-isthmus
CL:0000057$$550,fibroblast,CT,fallopian_tube,CL:0000057
CL:0008019$$551,mesenchymal cell,CT,fallopian_tube,CL:0008019
ASCTB-TEMP:fibroblast-mesenchymal-cell$$552,fibroblast-mesenchymal cell,CT,fallopian_tube,ASCTB-TEMP:fibroblast-mesenchymal-cell
CL:0000235$$553,macrophage,CT,fallopian_tube,CL:0000235
CL:0000625$$554,"CD8-positive, alpha-beta T cell",CT,fallopian_tube,CL:0000625
CL:0000623$$555,natural killer cell,CT,fallopian_tube,CL:0000623
CL:0000624$$556,"CD4-positive, alpha-beta T cell",CT,fallopian_tube,CL:0000624
CL:0000453$$557,Langerhans cell,CT,fallopian_tube,CL:0000453
CL:0000576$$558,monocyte,CT,fallopian_tube,CL:0000576
CL:0000451$$559,dendritic cell,CT,fallopian_tube,CL:0000451
CL:0000097$$560,mast cell,CT,fallopian_tube,CL:0000097
CL:0000236$$561,B cell,CT,fallopian_tube,CL:0000236
CL:0000786$$562,plasma cell,CT,fallopian_tube,CL:0000786
CL:0000775$$563,neutrophil,CT,fallopian_tube,CL:0000775
ASCTB-TEMP:nerve-of-fallopian-tube-isthmus,nerve of Fallopian tube isthmus,AS,fallopian_tube,ASCTB-TEMP:nerve-of-fallopian-tube-isthmus
ASCTB-TEMP:vasculature-of-fallopian-tube-isthmus,vasculature of Fallopian tube isthmus,AS,fallopian_tube,ASCTB-TEMP:vasculature-of-fallopian-tube-isthmus
CL:0000115$$564,endothelial cell,CT,fallopian_tube,CL:0000115
UBERON:0012648,ampulla of uterine tube,AS,fallopian_tube,UBERON:0012648
ASCTB-TEMP:fluid-of-fallopian-tube-ampulla,fluid of Fallopian tube ampulla,AS,fallopian_tube,ASCTB-TEMP:fluid-of-fallopian-tube-ampulla
ASCTB-TEMP:lamina-propria-fallopian-tube-ampulla,lamina propria Fallopian tube ampulla,AS,fallopian_tube,ASCTB-TEMP:lamina-propria-fallopian-tube-ampulla
CL:0000057$$565,fibroblast,CT,fallopian_tube,CL:0000057
CL:0008019$$566,mesenchymal cell,CT,fallopian_tube,CL:0008019
ASCTB-TEMP:fibroblast-mesenchymal-cell$$567,fibroblast-mesenchymal cell,CT,fallopian_tube,ASCTB-TEMP:fibroblast-mesenchymal-cell
CL:0000235$$568,macrophage,CT,fallopian_tube,CL:0000235
CL:0000625$$569,"CD8-positive, alpha-beta T cell",CT,fallopian_tube,CL:0000625
CL:0000623$$570,natural killer cell,CT,fallopian_tube,CL:0000623
CL:0000624$$571,"CD4-positive, alpha-beta T cell",CT,fallopian_tube,CL:0000624
CL:0000453$$572,Langerhans cell,CT,fallopian_tube,CL:0000453
CL:0000576$$573,monocyte,CT,fallopian_tube,CL:0000576
CL:0000451$$574,dendritic cell,CT,fallopian_tube,CL:0000451
CL:0000097$$575,mast cell,CT,fallopian_tube,CL:0000097
CL:0000236$$576,B cell,CT,fallopian_tube,CL:0000236
CL:0000786$$577,plasma cell,CT,fallopian_tube,CL:0000786
CL:0000775$$578,neutrophil,CT,fallopian_tube,CL:0000775
ASCTB-TEMP:nerve-of-fallopian-tube-ampulla,nerve of Fallopian tube ampulla,AS,fallopian_tube,ASCTB-TEMP:nerve-of-fallopian-tube-ampulla
ASCTB-TEMP:vasculature-of-fallopian-tube-ampulla,vasculature of Fallopian tube ampulla,AS,fallopian_tube,ASCTB-TEMP:vasculature-of-fallopian-tube-ampulla
CL:0000115$$579,endothelial cell,CT,fallopian_tube,CL:0000115
UBERON:0003984,uterine tube infundibulum,AS,fallopian_tube,UBERON:0003984
ASCTB-TEMP:fluid-of-fallopian-tube-infundibulum,fluid of Fallopian tube infundibulum,AS,fallopian_tube,ASCTB-TEMP:fluid-of-fallopian-tube-infundibulum
ASCTB-TEMP:lamina-propria-of-fallopian-tube-infundibulum,lamina propria of Fallopian tube infundibulum,AS,fallopian_tube,ASCTB-TEMP:lamina-propria-of-fallopian-tube-infundibulum
CL:0000057$$580,fibroblast,CT,fallopian_tube,CL:0000057
CL:0008019$$581,mesenchymal cell,CT,fallopian_tube,CL:0008019
ASCTB-TEMP:fibroblast-mesenchymal-cell$$582,fibroblast-mesenchymal cell,CT,fallopian_tube,ASCTB-TEMP:fibroblast-mesenchymal-cell
CL:0000235$$583,macrophage,CT,fallopian_tube,CL:0000235
CL:0000625$$584,"CD8-positive, alpha-beta T cell",CT,fallopian_tube,CL:0000625
CL:0000623$$585,natural killer cell,CT,fallopian_tube,CL:0000623
CL:0000624$$586,"CD4-positive, alpha-beta T cell",CT,fallopian_tube,CL:0000624
CL:0000453$$587,Langerhans cell,CT,fallopian_tube,CL:0000453
CL:0000576$$588,monocyte,CT,fallopian_tube,CL:0000576
CL:0000451$$589,dendritic cell,CT,fallopian_tube,CL:0000451
CL:0000097$$590,mast cell,CT,fallopian_tube,CL:0000097
CL:0000236$$591,B cell,CT,fallopian_tube,CL:0000236
CL:0000786$$592,plasma cell,CT,fallopian_tube,CL:0000786
CL:0000775$$593,neutrophil,CT,fallopian_tube,CL:0000775
ASCTB-TEMP:nerve-of-fallopian-tube-infundibulum,nerve of Fallopian tube infundibulum,AS,fallopian_tube,ASCTB-TEMP:nerve-of-fallopian-tube-infundibulum
ASCTB-TEMP:vasculature-of-fallopian-tube-infundibulum,vasculature of Fallopian tube infundibulum,AS,fallopian_tube,ASCTB-TEMP:vasculature-of-fallopian-tube-infundibulum
CL:0000115$$594,endothelial cell,CT,fallopian_tube,CL:0000115
UBERON:0012331,mesosalpinx,AS,fallopian_tube,UBERON:0012331
ASCTB-TEMP:mesothelium-of-mesosalpinx,mesothelium of mesosalpinx,AS,fallopian_tube,ASCTB-TEMP:mesothelium-of-mesosalpinx
CL:0000066$$595,epithelial cell,CT,fallopian_tube,CL:0000066
ASCTB-TEMP:wall-of-fallopian-tube-intramural-segment,wall of Fallopian tube intramural segment,AS,fallopian_tube,ASCTB-TEMP:wall-of-fallopian-tube-intramural-segment
ASCTB-TEMP:serosa-of-fallopian-tube-intramural-segment,serosa of Fallopian tube intramural segment,AS,fallopian_tube,ASCTB-TEMP:serosa-of-fallopian-tube-intramural-segment
ASCTB-TEMP:basement-membrane-of-fallopian-tube-intramural-segment,basement membrane of Fallopian tube intramural segment,AS,fallopian_tube,ASCTB-TEMP:basement-membrane-of-fallopian-tube-intramural-segment
ASCTB-TEMP:wall-of-fallopian-tube-isthmus,wall of Fallopian tube isthmus,AS,fallopian_tube,ASCTB-TEMP:wall-of-fallopian-tube-isthmus
ASCTB-TEMP:serosa-of-fallopian-tube-isthmus,serosa of Fallopian tube isthmus,AS,fallopian_tube,ASCTB-TEMP:serosa-of-fallopian-tube-isthmus
ASCTB-TEMP:basement-membrane-of-fallopian-tube-isthmus,basement membrane of Fallopian tube isthmus,AS,fallopian_tube,ASCTB-TEMP:basement-membrane-of-fallopian-tube-isthmus
ASCTB-TEMP:wall-of-fallopian-tube-ampulla,wall of Fallopian tube ampulla,AS,fallopian_tube,ASCTB-TEMP:wall-of-fallopian-tube-ampulla
ASCTB-TEMP:serosa-of-fallopian-tube-ampulla,serosa of Fallopian tube ampulla,AS,fallopian_tube,ASCTB-TEMP:serosa-of-fallopian-tube-ampulla
ASCTB-TEMP:basement-membrane-of-fallopian-tube-ampulla,basement membrane of Fallopian tube ampulla,AS,fallopian_tube,ASCTB-TEMP:basement-membrane-of-fallopian-tube-ampulla
UBERON:8410010,fimbria of uterine tube,AS,fallopian_tube,UBERON:8410010
ASCTB-TEMP:fluid-of-fallopian-tube-fimbria,fluid of Fallopian tube fimbria,AS,fallopian_tube,ASCTB-TEMP:fluid-of-fallopian-tube-fimbria
ASCTB-TEMP:lamina-propria-of-fallopian-tube-fimbria,lamina propria of Fallopian tube fimbria,AS,fallopian_tube,ASCTB-TEMP:lamina-propria-of-fallopian-tube-fimbria
CL:0000057$$596,fibroblast,CT,fallopian_tube,CL:0000057
ASCTB-TEMP:fibroblast-mesenchymal-cell$$597,fibroblast-mesenchymal cell,CT,fallopian_tube,ASCTB-TEMP:fibroblast-mesenchymal-cell
CL:0000235$$598,macrophage,CT,fallopian_tube,CL:0000235
CL:0000625$$599,"CD8-positive, alpha-beta T cell",CT,fallopian_tube,CL:0000625
CL:0000623$$600,natural killer cell,CT,fallopian_tube,CL:0000623
CL:0000624$$601,"CD4-positive, alpha-beta T cell",CT,fallopian_tube,CL:0000624
CL:0000453$$602,Langerhans cell,CT,fallopian_tube,CL:0000453
CL:0000576$$603,monocyte,CT,fallopian_tube,CL:0000576
CL:0000451$$604,dendritic cell,CT,fallopian_tube,CL:0000451
CL:0000097$$605,mast cell,CT,fallopian_tube,CL:0000097
CL:0000236$$606,B cell,CT,fallopian_tube,CL:0000236
CL:0000786$$607,plasma cell,CT,fallopian_tube,CL:0000786
CL:0000775$$608,neutrophil,CT,fallopian_tube,CL:0000775
ASCTB-TEMP:nerve-of-fallopian-tube-fimbria,nerve of Fallopian tube fimbria,AS,fallopian_tube,ASCTB-TEMP:nerve-of-fallopian-tube-fimbria
ASCTB-TEMP:vasculature-of-fallopian-tube-fimbria,vasculature of Fallopian tube fimbria,AS,fallopian_tube,ASCTB-TEMP:vasculature-of-fallopian-tube-fimbria
CL:0000115$$609,endothelial cell,CT,fallopian_tube,CL:0000115
ASCTB-TEMP:wall-of-fallopian-tube-infundibulum,wall of Fallopian tube infundibulum,AS,fallopian_tube,ASCTB-TEMP:wall-of-fallopian-tube-infundibulum
ASCTB-TEMP:serosa-of-fallopian-tube-infundibulum,serosa of Fallopian tube infundibulum,AS,fallopian_tube,ASCTB-TEMP:serosa-of-fallopian-tube-infundibulum
ASCTB-TEMP:basement-membrane-of-fallopian-tube-infundibulum,basement membrane of Fallopian tube infundibulum,AS,fallopian_tube,ASCTB-TEMP:basement-membrane-of-fallopian-tube-infundibulum
ASCTB-TEMP:serous-membrane-lining-of-mesosalpinx,serous membrane lining of mesosalpinx,AS,fallopian_tube,ASCTB-TEMP:serous-membrane-lining-of-mesosalpinx
ASCTB-TEMP:lymphatic-of-mesosalpinx,lymphatic of mesosalpinx,AS,fallopian_tube,ASCTB-TEMP:lymphatic-of-mesosalpinx
ASCTB-TEMP:nerve-of-mesosalpinx,nerve of mesosalpinx,AS,fallopian_tube,ASCTB-TEMP:nerve-of-mesosalpinx
ASCTB-TEMP:vasculature-of-mesosalpinx,vasculature of mesosalpinx,AS,fallopian_tube,ASCTB-TEMP:vasculature-of-mesosalpinx
ASCTB-TEMP:plica-of-fallopian-tube-intramural-segment,plica of Fallopian tube intramural segment,AS,fallopian_tube,ASCTB-TEMP:plica-of-fallopian-tube-intramural-segment
ASCTB-TEMP:mucosa-of-fallopian-tube-intramural-segment,mucosa of Fallopian tube intramural segment,AS,fallopian_tube,ASCTB-TEMP:mucosa-of-fallopian-tube-intramural-segment
UBERON:0004804,oviduct epithelium,AS,fallopian_tube,UBERON:0004804
CL:4033014,peg cell,CT,fallopian_tube,CL:4033014
ASCTB-TEMP:muscle-layer-of-oviduct-intramural-segment,muscle layer of oviduct intramural segment,AS,fallopian_tube,ASCTB-TEMP:muscle-layer-of-oviduct-intramural-segment
ASCTB-TEMP:inner-muscle-layer-of-fallopian-tube-intramural-segment,Inner muscle layer of Fallopian tube intramural segment,AS,fallopian_tube,ASCTB-TEMP:inner-muscle-layer-of-fallopian-tube-intramural-segment
ASCTB-TEMP:middle-muscle-layer-of-fallopian-tube-intramural-segment,Middle muscle layer of Fallopian tube intramural segment,AS,fallopian_tube,ASCTB-TEMP:middle-muscle-layer-of-fallopian-tube-intramural-segment
ASCTB-TEMP:outer-muscle-layer-of-fallopian-tube-intramural-segment,Outer muscle layer of Fallopian tube intramural segment,AS,fallopian_tube,ASCTB-TEMP:outer-muscle-layer-of-fallopian-tube-intramural-segment
ASCTB-TEMP:plica-of-fallopian-tube-isthmus,plica of Fallopian tube isthmus,AS,fallopian_tube,ASCTB-TEMP:plica-of-fallopian-tube-isthmus
ASCTB-TEMP:mucosa-of-fallopian-tube-isthmus,mucosa of Fallopian tube isthmus,AS,fallopian_tube,ASCTB-TEMP:mucosa-of-fallopian-tube-isthmus
UBERON:0004804$$610,oviduct epithelium,AS,fallopian_tube,UBERON:0004804
CL:4033014$$611,peg cell,CT,fallopian_tube,CL:4033014
ASCTB-TEMP:muscle-layer-of-oviduct-isthmus,muscle layer of oviduct isthmus,AS,fallopian_tube,ASCTB-TEMP:muscle-layer-of-oviduct-isthmus
ASCTB-TEMP:inner-muscle-layer-of-fallopian-tube-isthmus,Inner muscle layer of Fallopian tube isthmus,AS,fallopian_tube,ASCTB-TEMP:inner-muscle-layer-of-fallopian-tube-isthmus
ASCTB-TEMP:middle-muscle-layer-of-fallopian-tube-isthmus,Middle muscle layer of Fallopian tube isthmus,AS,fallopian_tube,ASCTB-TEMP:middle-muscle-layer-of-fallopian-tube-isthmus
ASCTB-TEMP:outer-muscle-layer-of-fallopian-tube-isthmus,Outer muscle layer of Fallopian tube isthmus,AS,fallopian_tube,ASCTB-TEMP:outer-muscle-layer-of-fallopian-tube-isthmus
ASCTB-TEMP:plica-of-fallopian-tube-ampulla,plica of Fallopian tube ampulla,AS,fallopian_tube,ASCTB-TEMP:plica-of-fallopian-tube-ampulla
ASCTB-TEMP:mucosa-of-fallopian-tube-ampulla,mucosa of Fallopian tube ampulla,AS,fallopian_tube,ASCTB-TEMP:mucosa-of-fallopian-tube-ampulla
UBERON:0004804$$612,oviduct epithelium,AS,fallopian_tube,UBERON:0004804
CL:4033014$$613,peg cell,CT,fallopian_tube,CL:4033014
ASCTB-TEMP:muscle-layer-of-oviduct-ampulla,muscle layer of oviduct ampulla,AS,fallopian_tube,ASCTB-TEMP:muscle-layer-of-oviduct-ampulla
ASCTB-TEMP:inner-muscle-layer-of-fallopian-tube-ampulla,Inner muscle layer of Fallopian tube ampulla,AS,fallopian_tube,ASCTB-TEMP:inner-muscle-layer-of-fallopian-tube-ampulla
ASCTB-TEMP:middle-muscle-layer-of-fallopian-tube-ampulla,Middle muscle layer of Fallopian tube ampulla,AS,fallopian_tube,ASCTB-TEMP:middle-muscle-layer-of-fallopian-tube-ampulla
ASCTB-TEMP:outer-muscle-layer-of-fallopian-tube-ampulla,Outer muscle layer of Fallopian tube ampulla,AS,fallopian_tube,ASCTB-TEMP:outer-muscle-layer-of-fallopian-tube-ampulla
ASCTB-TEMP:mucosa-of-fallopian-tube-fimbria,mucosa of Fallopian tube fimbria,AS,fallopian_tube,ASCTB-TEMP:mucosa-of-fallopian-tube-fimbria
UBERON:0004804$$614,oviduct epithelium,AS,fallopian_tube,UBERON:0004804
CL:4033014$$615,peg cell,CT,fallopian_tube,CL:4033014
ASCTB-TEMP:plica-of-fallopian-tube-infundibulum,plica of Fallopian tube infundibulum,AS,fallopian_tube,ASCTB-TEMP:plica-of-fallopian-tube-infundibulum
ASCTB-TEMP:mucosa-of-fallopian-tube-infundibulum,mucosa of Fallopian tube infundibulum,AS,fallopian_tube,ASCTB-TEMP:mucosa-of-fallopian-tube-infundibulum
UBERON:0004804$$616,oviduct epithelium,AS,fallopian_tube,UBERON:0004804
CL:4033014$$617,peg cell,CT,fallopian_tube,CL:4033014
ASCTB-TEMP:muscle-layer-of-oviduct-infundibulum,muscle layer of oviduct infundibulum,AS,fallopian_tube,ASCTB-TEMP:muscle-layer-of-oviduct-infundibulum
ASCTB-TEMP:inner-muscle-layer-of-fallopian-tube-infundibulum,Inner muscle layer of Fallopian tube infundibulum,AS,fallopian_tube,ASCTB-TEMP:inner-muscle-layer-of-fallopian-tube-infundibulum
ASCTB-TEMP:middle-muscle-layer-of-fallopian-tube-infundibulum,Middle muscle layer of Fallopian tube infundibulum,AS,fallopian_tube,ASCTB-TEMP:middle-muscle-layer-of-fallopian-tube-infundibulum
ASCTB-TEMP:outer-muscle-layer-of-fallopian-tube-infundibulum,Outer muscle layer of Fallopian tube infundibulum,AS,fallopian_tube,ASCTB-TEMP:outer-muscle-layer-of-fallopian-tube-infundibulum
UBERON:0007589,ciliated columnar oviduct epithelium,AS,fallopian_tube,UBERON:0007589
CL:4030007,fallopian tube ciliated cell,CT,fallopian_tube,CL:4030007
UBERON:0007590,cuboidal oviduct epithelium,AS,fallopian_tube,UBERON:0007590
CL:4030006,fallopian tube secretory epithelial cell,CT,fallopian_tube,CL:4030006
UBERON:0004804$$618,oviduct epithelium,AS,fallopian_tube,UBERON:0004804
UBERON:0007589$$619,ciliated columnar oviduct epithelium,AS,fallopian_tube,UBERON:0007589
CL:4030007$$620,fallopian tube ciliated cell,CT,fallopian_tube,CL:4030007
UBERON:0004804$$621,oviduct epithelium,AS,fallopian_tube,UBERON:0004804
UBERON:0007590$$622,cuboidal oviduct epithelium,AS,fallopian_tube,UBERON:0007590
CL:4030006$$623,fallopian tube secretory epithelial cell,CT,fallopian_tube,CL:4030006
UBERON:0004804$$624,oviduct epithelium,AS,fallopian_tube,UBERON:0004804
UBERON:0007589$$625,ciliated columnar oviduct epithelium,AS,fallopian_tube,UBERON:0007589
CL:4030007$$626,fallopian tube ciliated cell,CT,fallopian_tube,CL:4030007
UBERON:0004804$$627,oviduct epithelium,AS,fallopian_tube,UBERON:0004804
UBERON:0007590$$628,cuboidal oviduct epithelium,AS,fallopian_tube,UBERON:0007590
CL:4030006$$629,fallopian tube secretory epithelial cell,CT,fallopian_tube,CL:4030006
UBERON:0004804$$630,oviduct epithelium,AS,fallopian_tube,UBERON:0004804
UBERON:0007589$$631,ciliated columnar oviduct epithelium,AS,fallopian_tube,UBERON:0007589
CL:4030007$$632,fallopian tube ciliated cell,CT,fallopian_tube,CL:4030007
UBERON:0004804$$633,oviduct epithelium,AS,fallopian_tube,UBERON:0004804
UBERON:0007590$$634,cuboidal oviduct epithelium,AS,fallopian_tube,UBERON:0007590
CL:4030006$$635,fallopian tube secretory epithelial cell,CT,fallopian_tube,CL:4030006
UBERON:0004804$$636,oviduct epithelium,AS,fallopian_tube,UBERON:0004804
UBERON:0007589$$637,ciliated columnar oviduct epithelium,AS,fallopian_tube,UBERON:0007589
CL:4030007$$638,fallopian tube ciliated cell,CT,fallopian_tube,CL:4030007
UBERON:0004804$$639,oviduct epithelium,AS,fallopian_tube,UBERON:0004804
UBERON:0007590$$640,cuboidal oviduct epithelium,AS,fallopian_tube,UBERON:0007590
CL:4030006$$641,fallopian tube secretory epithelial cell,CT,fallopian_tube,CL:4030006
UBERON:0000948,heart,AS,heart,UBERON:0000948
UBERON:0002078,right cardiac atrium,AS,heart,UBERON:0002078
UBERON:0002351,sinoatrial node,AS,heart,UBERON:0002351
CL:1000477,cardiac pacemaker cell of sinoatrial node,CT,heart,CL:1000477
FMA:3823,Sinoatrial nodal branch of right coronary artery,AS,heart,FMA:3823
CL:1000413,endothelial cell of artery,CT,heart,CL:1000413
CL:0002592,smooth muscle cell of the coronary artery,CT,heart,CL:0002592
CL:0000057$$642,fibroblast,CT,heart,CL:0000057
UBERON:0003379,cardiac muscle of right atrium,AS,heart,UBERON:0003379
CL:0000746,cardiac muscle cell,CT,heart,CL:0000746
CL:2000067,cardiac atrium fibroblast,CT,heart,CL:2000067
CL:0000235$$643,macrophage,CT,heart,CL:0000235
CL:0002573,Schwann cell,CT,heart,CL:0002573
UBERON:0003383,cardiac muscle tissue of interventricular septum,AS,heart,UBERON:0003383
CL:0000097$$644,mast cell,CT,heart,CL:0000097
CL:0002138,endothelial cell of lymphatic vessel,CT,heart,CL:0002138
CL:0000236$$645,B cell,CT,heart,CL:0000236
CL:0000914,immature NK T cell,CT,heart,CL:0000914
CL:0001065,Innate lymphoid cell,CT,heart,CL:0001065
CL:0002350,endocardial cell,CT,heart,CL:0002350
UBERON:0002049,vasculature,AS,heart,UBERON:0002049
CL:0010008,cardiac endothelial cell,CT,heart,CL:0010008
CL:0000359,vascular associated smooth muscle cell,CT,heart,CL:0000359
CL:2000067$$646,cardiac atrium fibroblast,CT,heart,CL:2000067
UBERON:0001982,capillary,AS,heart,UBERON:0001982
CL:0000669$$647,pericyte,CT,heart,CL:0000669
UBERON:0001979,venule,AS,heart,UBERON:0001979
CL:0000669$$648,pericyte,CT,heart,CL:0000669
FMA:76767,Anterior cardiac vein,AS,heart,FMA:76767
CL:1000413$$649,endothelial cell of artery,CT,heart,CL:1000413
CL:0002592$$650,smooth muscle cell of the coronary artery,CT,heart,CL:0002592
CL:0000057$$651,fibroblast,CT,heart,CL:0000057
FMA:83531,Myocardium of right atrium,AS,heart,FMA:83531
CL:0017004$$652,telocyte,CT,heart,CL:0017004
CL:0000542,lymphocyte,CT,heart,CL:0000542
CL:0001056$$653,"dendritic cell, human",CT,heart,CL:0001056
CL:0000136,fat cell,CT,heart,CL:0000136
UBERON:0011820,atrioventricular region,AS,heart,UBERON:0011820
UBERON:0035422,circumflex branch of left coronary artery,AS,heart,UBERON:0035422
CL:1000413$$654,endothelial cell of artery,CT,heart,CL:1000413
CL:0002592$$655,smooth muscle cell of the coronary artery,CT,heart,CL:0002592
CL:0000057$$656,fibroblast,CT,heart,CL:0000057
FMA:3851,Atrioventricular node branch of right coronary artery,AS,heart,FMA:3851
CL:1000413$$657,endothelial cell of artery,CT,heart,CL:1000413
CL:0002592$$658,smooth muscle cell of the coronary artery,CT,heart,CL:0002592
CL:0000057$$659,fibroblast,CT,heart,CL:0000057
UBERON:0005438,coronary sinus,AS,heart,UBERON:0005438
CL:1000413$$660,endothelial cell of artery,CT,heart,CL:1000413
CL:0000359$$661,vascular associated smooth muscle cell,CT,heart,CL:0000359
CL:0000057$$662,fibroblast,CT,heart,CL:0000057
UBERON:0002352,atrioventricular node,AS,heart,UBERON:0002352
CL:1000477$$663,cardiac pacemaker cell of sinoatrial node,CT,heart,CL:1000477
CL:0000136$$664,fat cell,CT,heart,CL:0000136
UBERON:0001625,right coronary artery,AS,heart,UBERON:0001625
CL:1000413$$665,endothelial cell of artery,CT,heart,CL:1000413
CL:0002592$$666,smooth muscle cell of the coronary artery,CT,heart,CL:0002592
CL:0000057$$667,fibroblast,CT,heart,CL:0000057
UBERON:0035374,small cardiac vein,AS,heart,UBERON:0035374
CL:1000413$$668,endothelial cell of artery,CT,heart,CL:1000413
CL:0002592$$669,smooth muscle cell of the coronary artery,CT,heart,CL:0002592
CL:0000057$$670,fibroblast,CT,heart,CL:0000057
UBERON:0002079,left cardiac atrium,AS,heart,UBERON:0002079
FMA:83532,Myocardium of left atrium,AS,heart,FMA:83532
CL:0000746$$671,cardiac muscle cell,CT,heart,CL:0000746
CL:1000477$$672,cardiac pacemaker cell of sinoatrial node,CT,heart,CL:1000477
CL:2000067$$673,cardiac atrium fibroblast,CT,heart,CL:2000067
CL:0000235$$674,macrophage,CT,heart,CL:0000235
CL:0002573$$675,Schwann cell,CT,heart,CL:0002573
FMA:83539,Myocardium of interventricular septum,AS,heart,FMA:83539
CL:0000097$$676,mast cell,CT,heart,CL:0000097
CL:0002138$$677,endothelial cell of lymphatic vessel,CT,heart,CL:0002138
CL:0000236$$678,B cell,CT,heart,CL:0000236
CL:0000914$$679,immature NK T cell,CT,heart,CL:0000914
CL:0001065$$680,innate lymphoid cell,CT,heart,CL:0001065
CL:0002350$$681,endocardial cell,CT,heart,CL:0002350
UBERON:0002049$$682,vasculature,AS,heart,UBERON:0002049
CL:0000071,blood vessel endothelial cell,CT,heart,CL:0000071
UBERON:0002049$$683,vasculature,AS,heart,UBERON:0002049
CL:0000359$$684,vascular associated smooth muscle cell,CT,heart,CL:0000359
UBERON:0002049$$685,vasculature,AS,heart,UBERON:0002049
CL:2000067$$686,cardiac atrium fibroblast,CT,heart,CL:2000067
UBERON:0001982$$687,capillary,AS,heart,UBERON:0001982
CL:0000669$$688,pericyte,CT,heart,CL:0000669
UBERON:0001982$$689,capillary,AS,heart,UBERON:0001982
CL:0002144,capillary endothelial cell,CT,heart,CL:0002144
UBERON:0001979$$690,venule,AS,heart,UBERON:0001979
CL:0000669$$691,pericyte,CT,heart,CL:0000669
FMA:49913,left inferior pulmonary vein,AS,heart,FMA:49913
CL:0000071$$692,blood vessel endothelial cell,CT,heart,CL:0000071
CL:0000359$$693,vascular associated smooth muscle cell,CT,heart,CL:0000359
CL:2000067$$694,cardiac atrium fibroblast,CT,heart,CL:2000067
FMA:49916,left superior pulmonary vein,AS,heart,FMA:49916
CL:0000071$$695,blood vessel endothelial cell,CT,heart,CL:0000071
CL:0000359$$696,vascular associated smooth muscle cell,CT,heart,CL:0000359
CL:2000067$$697,cardiac atrium fibroblast,CT,heart,CL:2000067
FMA:49911,right inferior pulmonary vein,AS,heart,FMA:49911
CL:0000071$$698,blood vessel endothelial cell,CT,heart,CL:0000071
CL:0000359$$699,vascular associated smooth muscle cell,CT,heart,CL:0000359
CL:2000067$$700,cardiac atrium fibroblast,CT,heart,CL:2000067
FMA:49914,right superior pulmonary vein,AS,heart,FMA:49914
CL:0000071$$701,blood vessel endothelial cell,CT,heart,CL:0000071
